admission_code,uni_code,uni_name,major_code,major_name,study_program,admission_type,admission_type_name,subject_combination,tuition_fee,province,uni_type,uni_web_link,score,major_group
QSC7220205THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSX7220205_CLCTHPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,60000000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220205_CLCTHPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,60000000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220205_CLCTHPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,60000000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220205_CLCTHPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,60000000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220205THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,24255000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220205THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,24255000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220205THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,24255000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220205THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220205,Ngôn ngữ Đức,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,24255000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220206THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSX7220206THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220206THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220206THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220206THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220206THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220206THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220206,Ngôn ngữ Tây Ban Nha,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSC7220208THPTQG,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,45000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/,0,0
QSX7220208THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220208THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220208THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220208THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D03,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220208THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
QSX7220208THPTQG,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220208,Ngôn ngữ Italia,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D05,16649999,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/,0,0
DKC7220209THPTQG,DKC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,16500000,TP. Hồ Chí Minh,Tư thục,https://www.hutech.edu.vn/,0,0
DKC7220209THPTQG,DKC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,16500000,TP. Hồ Chí Minh,Tư thục,https://www.hutech.edu.vn/,0,0
DKC7220209THPTQG,DKC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,16500000,TP. Hồ Chí Minh,Tư thục,https://www.hutech.edu.vn/,0,0
DKC7220209THPTQG,DKC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,16500000,TP. Hồ Chí Minh,Tư thục,https://www.hutech.edu.vn/,0,0
DHV7220209THPTQG,DHV,TRƯỜNG ĐẠI HỌC HÙNG VƯƠNG - TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,C00,13000000,TP. Hồ Chí Minh,Tư thục,https://hvuh.edu.vn/,0,0
DHV7220209THPTQG,DHV,TRƯỜNG ĐẠI HỌC HÙNG VƯƠNG - TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,13000000,TP. Hồ Chí Minh,Tư thục,https://hvuh.edu.vn/,0,0
DHV7220209THPTQG,DHV,TRƯỜNG ĐẠI HỌC HÙNG VƯƠNG - TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,13000000,TP. Hồ Chí Minh,Tư thục,https://hvuh.edu.vn/,0,0
DHV7220209THPTQG,DHV,TRƯỜNG ĐẠI HỌC HÙNG VƯƠNG - TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D66,13000000,TP. Hồ Chí Minh,Tư thục,https://hvuh.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,80000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,80000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,80000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,80000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,60000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,60000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,60000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,60000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,40000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,40000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,40000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,40000000,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,A01,0,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,0,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D14,0,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
UEF7220209THPTQG,UEF,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Đại trà,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D15,0,TP. Hồ Chí Minh,Tư thục,https://www.uef.edu.vn/,0,0
MBS7220209CTHPTQG,MBS,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH,7220209,Ngôn ngữ Nhật,Chất lượng cao,THPTQG,Sử dụng điểm kỳ thi Tốt nghiệp Trung học phổ thông quốc gia,D01,39000000,TP. Hồ Chí Minh,Công lập,http://www.oude.edu.vn/,0,0
