enroll_code,uni_code,uni_name,major_code,major_name,study_program,enroll_type,enroll_type_name,subject_combination,tuition_fee,province,uni_type,uni_web_link
QSQ7480101_WE2THPTQG,QSQ,TR??NG ??I H?C QU?C T? - ??I H?C QU?C GIA TP. H? CHÍ MINH,7480101,Khoa h?c máy tính,(Ch??ng trình liên k?t v?i ?H West of England) (2+2),THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,45000000,TP. H? Chí Minh,Công l?p,https://hcmiu.edu.vn/
QSQ7480101_WE2THPTQG,QSQ,TR??NG ??I H?C QU?C T? - ??I H?C QU?C GIA TP. H? CHÍ MINH,7480101,Khoa h?c máy tính,(Ch??ng trình liên k?t v?i ?H West of England) (2+2),THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,45000000,TP. H? Chí Minh,Công l?p,https://hcmiu.edu.vn/
QSQ7480101_WE2THPTQG,QSQ,TR??NG ??I H?C QU?C T? - ??I H?C QU?C GIA TP. H? CHÍ MINH,7480101,Khoa h?c máy tính,(Ch??ng trình liên k?t v?i ?H West of England) (2+2),THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,45000000,TP. H? Chí Minh,Công l?p,https://hcmiu.edu.vn/
QSQ7480101THPTQG,QSQ,TR??NG ??I H?C QU?C T? - ??I H?C QU?C GIA TP. H? CHÍ MINH,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,45000000,TP. H? Chí Minh,Công l?p,https://hcmiu.edu.vn/
QSQ7480101THPTQG,QSQ,TR??NG ??I H?C QU?C T? - ??I H?C QU?C GIA TP. H? CHÍ MINH,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,45000000,TP. H? Chí Minh,Công l?p,https://hcmiu.edu.vn/
QSQ7480101THPTQG,QSQ,TR??NG ??I H?C QU?C T? - ??I H?C QU?C GIA TP. H? CHÍ MINH,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,45000000,TP. H? Chí Minh,Công l?p,https://hcmiu.edu.vn/
QSQ7480101THPTQG,QSQ,TR??NG ??I H?C QU?C T? - ??I H?C QU?C GIA TP. H? CHÍ MINH,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,45000000,TP. H? Chí Minh,Công l?p,https://hcmiu.edu.vn/
TTU7480101THPTQG,TTU,TR??NG ??I H?C TÂN T?O,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,25000000,Long An,T? th?c,https://ttu.edu.vn/
TTU7480101THPTQG,TTU,TR??NG ??I H?C TÂN T?O,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,25000000,Long An,T? th?c,https://ttu.edu.vn/
TTU7480101THPTQG,TTU,TR??NG ??I H?C TÂN T?O,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,25000000,Long An,T? th?c,https://ttu.edu.vn/
TTU7480101THPTQG,TTU,TR??NG ??I H?C TÂN T?O,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,25000000,Long An,T? th?c,https://ttu.edu.vn/
SIU7480101THPTQG,SIU,TR??NG ??I H?C T? TH?C QU?C T? SÀI GÒN,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,62398000,TP. H? Chí Minh,T? th?c,https://www.siu.edu.vn/
SIU7480101THPTQG,SIU,TR??NG ??I H?C T? TH?C QU?C T? SÀI GÒN,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,62398000,TP. H? Chí Minh,T? th?c,https://www.siu.edu.vn/
SIU7480101THPTQG,SIU,TR??NG ??I H?C T? TH?C QU?C T? SÀI GÒN,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,62398000,TP. H? Chí Minh,T? th?c,https://www.siu.edu.vn/
SIU7480101THPTQG,SIU,TR??NG ??I H?C T? TH?C QU?C T? SÀI GÒN,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,62398000,TP. H? Chí Minh,T? th?c,https://www.siu.edu.vn/
DVH7480101THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
DVH7480101THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
DVH7480101THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,K01,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
DVH7480101THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
VGU7480101THPTQG,VGU,TR??NG ??I H?C VI?T ??C,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,40900000,Bình D??ng,Công l?p,https://vgu.edu.vn/vi/home
VGU7480101THPTQG,VGU,TR??NG ??I H?C VI?T ??C,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,40900000,Bình D??ng,Công l?p,https://vgu.edu.vn/vi/home
VGU7480101THPTQG,VGU,TR??NG ??I H?C VI?T ??C,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,40900000,Bình D??ng,Công l?p,https://vgu.edu.vn/vi/home
VGU7480101THPTQG,VGU,TR??NG ??I H?C VI?T ??C,7480101,Khoa h?c máy tính,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D26,40900000,Bình D??ng,Công l?p,https://vgu.edu.vn/vi/home
TCT7480102THPTQG,TCT,TR??NG ??I H?C C?N TH?,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,22700000,C?n Th?,Công l?p,https://www.ctu.edu.vn/
TCT7480102THPTQG,TCT,TR??NG ??I H?C C?N TH?,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,22700000,C?n Th?,Công l?p,https://www.ctu.edu.vn/
DCG7480102THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7480102THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7480102THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C01,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7480102THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7480102THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,TTA,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7480102THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,TVT,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DNC7480102THPTQG,DNC,TR??NG ??I H?C NAM C?N TH?,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,20550000,C?n Th?,T? th?c,https://nctu.edu.vn/
DNC7480102THPTQG,DNC,TR??NG ??I H?C NAM C?N TH?,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,20550000,C?n Th?,T? th?c,https://nctu.edu.vn/
DNC7480102THPTQG,DNC,TR??NG ??I H?C NAM C?N TH?,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A02,20550000,C?n Th?,T? th?c,https://nctu.edu.vn/
DNC7480102THPTQG,DNC,TR??NG ??I H?C NAM C?N TH?,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,20550000,C?n Th?,T? th?c,https://nctu.edu.vn/
NTT7480102THPTQG,NTT,TR??NG ??I H?C NGUY?N T?T THÀNH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,35000000,TP. H? Chí Minh,T? th?c,https://ntt.edu.vn/
NTT7480102THPTQG,NTT,TR??NG ??I H?C NGUY?N T?T THÀNH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,35000000,TP. H? Chí Minh,T? th?c,https://ntt.edu.vn/
NTT7480102THPTQG,NTT,TR??NG ??I H?C NGUY?N T?T THÀNH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,35000000,TP. H? Chí Minh,T? th?c,https://ntt.edu.vn/
NTT7480102THPTQG,NTT,TR??NG ??I H?C NGUY?N T?T THÀNH,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,35000000,TP. H? Chí Minh,T? th?c,https://ntt.edu.vn/
EIU7480102THPTQG,EIU,TR??NG ??I H?C QU?C T? MI?N ?ÔNG,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,22000000,Bình D??ng,T? th?c,https://eiu.edu.vn/
EIU7480102THPTQG,EIU,TR??NG ??I H?C QU?C T? MI?N ?ÔNG,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,22000000,Bình D??ng,T? th?c,https://eiu.edu.vn/
EIU7480102THPTQG,EIU,TR??NG ??I H?C QU?C T? MI?N ?ÔNG,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,B00,22000000,Bình D??ng,T? th?c,https://eiu.edu.vn/
EIU7480102THPTQG,EIU,TR??NG ??I H?C QU?C T? MI?N ?ÔNG,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,22000000,Bình D??ng,T? th?c,https://eiu.edu.vn/
DVH7480102THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
DVH7480102THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
DVH7480102THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,K01,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
DVH7480102THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
DVL7480102THPTQG,DVL,TR??NG ??I H?C V?N LANG,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,50000000,TP. H? Chí Minh,T? th?c,https://www.vanlanguni.edu.vn/
DVL7480102THPTQG,DVL,TR??NG ??I H?C V?N LANG,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,50000000,TP. H? Chí Minh,T? th?c,https://www.vanlanguni.edu.vn/
DVL7480102THPTQG,DVL,TR??NG ??I H?C V?N LANG,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,50000000,TP. H? Chí Minh,T? th?c,https://www.vanlanguni.edu.vn/
DVL7480102THPTQG,DVL,TR??NG ??I H?C V?N LANG,7480102,M?ng máy tính và truy?n thông d? li?u,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D90,50000000,TP. H? Chí Minh,T? th?c,https://www.vanlanguni.edu.vn/
KSA7480103THPTQG,KSA,??I H?C KINH T? TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,35000000,TP. H? Chí Minh,Công l?p,https://www.ueh.edu.vn/
KSA7480103THPTQG,KSA,??I H?C KINH T? TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,35000000,TP. H? Chí Minh,Công l?p,https://www.ueh.edu.vn/
KSA7480103THPTQG,KSA,??I H?C KINH T? TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,35000000,TP. H? Chí Minh,Công l?p,https://www.ueh.edu.vn/
KSA7480103THPTQG,KSA,??I H?C KINH T? TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,35000000,TP. H? Chí Minh,Công l?p,https://www.ueh.edu.vn/
QSA7480103THPTQG,QSA,TR??NG ??I H?C AN GIANG - ??I H?C QU?C GIA TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,16400000,An Giang,Công l?p,https://www.agu.edu.vn/
QSA7480103THPTQG,QSA,TR??NG ??I H?C AN GIANG - ??I H?C QU?C GIA TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,16400000,An Giang,Công l?p,https://www.agu.edu.vn/
QSA7480103THPTQG,QSA,TR??NG ??I H?C AN GIANG - ??I H?C QU?C GIA TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C01,16400000,An Giang,Công l?p,https://www.agu.edu.vn/
QSA7480103THPTQG,QSA,TR??NG ??I H?C AN GIANG - ??I H?C QU?C GIA TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,16400000,An Giang,Công l?p,https://www.agu.edu.vn/
TCT7480103_CLCTHPTQG,TCT,TR??NG ??I H?C C?N TH?,7480103,K? thu?t ph?n m?m,Ch?t l??ng cao,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,33000000,C?n Th?,Công l?p,https://www.ctu.edu.vn/
TCT7480103_CLCTHPTQG,TCT,TR??NG ??I H?C C?N TH?,7480103,K? thu?t ph?n m?m,Ch?t l??ng cao,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,33000000,C?n Th?,Công l?p,https://www.ctu.edu.vn/
TCT7480103_CLCTHPTQG,TCT,TR??NG ??I H?C C?N TH?,7480103,K? thu?t ph?n m?m,Ch?t l??ng cao,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,33000000,C?n Th?,Công l?p,https://www.ctu.edu.vn/
TCT7480103THPTQG,TCT,TR??NG ??I H?C C?N TH?,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,22700000,C?n Th?,Công l?p,https://www.ctu.edu.vn/
TCT7480103THPTQG,TCT,TR??NG ??I H?C C?N TH?,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,22700000,C?n Th?,Công l?p,https://www.ctu.edu.vn/
DCD7480103THPTQG,DCD,TR??NG ??I H?C CÔNG NGH? ??NG NAI,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,37000196,??ng Nai,T? th?c,https://dntu.edu.vn/
DCD7480103THPTQG,DCD,TR??NG ??I H?C CÔNG NGH? ??NG NAI,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,37000195,??ng Nai,T? th?c,https://dntu.edu.vn/
DCD7480103THPTQG,DCD,TR??NG ??I H?C CÔNG NGH? ??NG NAI,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A10,37000194,??ng Nai,T? th?c,https://dntu.edu.vn/
DCD7480103THPTQG,DCD,TR??NG ??I H?C CÔNG NGH? ??NG NAI,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,37000193,??ng Nai,T? th?c,https://dntu.edu.vn/
DCG7480103THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7480103THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7480103THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C01,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7480103THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7480103THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,TTA,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7480103THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,TVT,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
HSU7480103THPTQG,HSU,TR??NG ??I H?C HOA SEN,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,31000000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7480103THPTQG,HSU,TR??NG ??I H?C HOA SEN,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,31000000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7480103THPTQG,HSU,TR??NG ??I H?C HOA SEN,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,31000000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7480103THPTQG,HSU,TR??NG ??I H?C HOA SEN,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D03,31000000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7480103THPTQG,HSU,TR??NG ??I H?C HOA SEN,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,31000000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
HSU7480103THPTQG,HSU,TR??NG ??I H?C HOA SEN,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D28,31000000,TP. H? Chí Minh,T? th?c,https://www.hoasen.edu.vn/
DKB7480103THPTQG,DKB,TR??NG ??I H?C KINH T? - K? THU?T BÌNH D??NG,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,29000000,Bình D??ng,T? th?c,https://ktkt.edu.vn/
DKB7480103THPTQG,DKB,TR??NG ??I H?C KINH T? - K? THU?T BÌNH D??NG,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,29000000,Bình D??ng,T? th?c,https://ktkt.edu.vn/
DKB7480103THPTQG,DKB,TR??NG ??I H?C KINH T? - K? THU?T BÌNH D??NG,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,29000000,Bình D??ng,T? th?c,https://ktkt.edu.vn/
DKB7480103THPTQG,DKB,TR??NG ??I H?C KINH T? - K? THU?T BÌNH D??NG,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D10,29000000,Bình D??ng,T? th?c,https://ktkt.edu.vn/
UEF7480103THPTQG,UEF,TR??NG ??I H?C KINH T? - TÀI CHÍNH TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,80000000,TP. H? Chí Minh,T? th?c,https://www.uef.edu.vn/
UEF7480103THPTQG,UEF,TR??NG ??I H?C KINH T? - TÀI CHÍNH TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,80000000,TP. H? Chí Minh,T? th?c,https://www.uef.edu.vn/
UEF7480103THPTQG,UEF,TR??NG ??I H?C KINH T? - TÀI CHÍNH TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,80000000,TP. H? Chí Minh,T? th?c,https://www.uef.edu.vn/
UEF7480103THPTQG,UEF,TR??NG ??I H?C KINH T? - TÀI CHÍNH TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C01,80000000,TP. H? Chí Minh,T? th?c,https://www.uef.edu.vn/
UEF7480103THPTQG,UEF,TR??NG ??I H?C KINH T? - TÀI CHÍNH TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,60000000,TP. H? Chí Minh,T? th?c,https://www.uef.edu.vn/
UEF7480103THPTQG,UEF,TR??NG ??I H?C KINH T? - TÀI CHÍNH TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,60000000,TP. H? Chí Minh,T? th?c,https://www.uef.edu.vn/
UEF7480103THPTQG,UEF,TR??NG ??I H?C KINH T? - TÀI CHÍNH TP. H? CHÍ MINH,7480103,K? thu?t ph?n m?m,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,60000000,TP. H? Chí Minh,T? th?c,https://www.uef.edu.vn/
